Date,Close,High,Low,Open,Volume
2021-08-20,935.1611328125,954.7456800152863,926.6661146565712,926.9172391995876,3467046
2021-08-23,973.4515991210938,986.0894597430195,942.4428198185726,944.9117689595475,9383780
2021-08-24,964.9149169921875,981.7375085988681,962.487753528302,977.5108910755722,3947317
2021-08-25,966.1283569335938,979.1429048976354,954.3693298268685,970.7734469570902,3447912
2021-08-26,977.0921630859375,980.9003066788655,966.6722305580969,970.7732846967384,4654833
2021-08-27,973.326171875,979.0174447348272,970.4387494507648,977.0924283411737,3050466
2021-08-30,973.70263671875,979.5193684009841,966.2956877913904,974.2047836997838,2956868
2021-08-31,989.5209350585938,998.8110118304007,972.5727847520809,975.8786793774797,7199002
2021-09-01,974.7489624023438,996.3839912542044,972.3217991092582,995.9655183473358,3200410
2021-09-02,981.5281982421875,989.269946981254,965.8354643116473,980.9004888849659,5224479
2021-09-03,983.2020263671875,988.0981386040824,969.3924214001233,982.1558441727129,4533364
2021-09-06,1004.4606323242188,1012.7882030798633,982.5744768237288,983.4114227154014,4331916
2021-09-07,989.4373779296875,1016.8473554847332,987.6798120158953,1016.052297765665,3721585
2021-09-08,994.9611206054688,996.9279226296483,976.7575510527073,991.780685978036,3118518
2021-09-09,1003.1209716796875,1008.4773406223065,990.1064295624127,997.6389383249332,3388292
2021-09-13,1011.365234375,1016.8890557259451,984.624757165434,997.6393040537668,3723138
2021-09-14,1036.6827392578125,1038.3147423922205,1010.1933892715901,1017.7259000449491,5593286
2021-09-15,1065.64111328125,1078.7811199140858,1029.65244815571,1036.6828124739438,6063895
2021-09-16,1057.14599609375,1084.0957064570275,1050.5341052380836,1077.3163651770146,3616292
2021-09-17,1057.313720703125,1072.1276212069356,1053.2963398040035,1058.7364877648504,4817180
2021-09-20,1068.068359375,1087.0252014021269,1046.1822071678032,1052.8777732936771,5453683
2021-09-21,1087.61083984375,1100.5834970331136,1068.7795632785446,1078.8229107799875,4645597
2021-09-22,1101.0020751953125,1112.0079316519843,1087.6946180493308,1088.0294167646568,5367303
2021-09-23,1111.715087890625,1118.536114064926,1099.6630485782496,1110.5014552454193,3037295
2021-09-24,1136.73974609375,1153.1020773703995,1118.996535978388,1121.5073733814809,7951730
2021-09-27,1084.011962890625,1144.8997588088846,1079.7017745345395,1143.2677556610674,7653504
2021-09-28,1062.083984375,1092.1721383377358,1049.5298001625295,1092.1721383377358,8572321
2021-09-29,1072.2950439453125,1089.2431983844626,1053.5475375579665,1062.9212907516394,4639821
2021-09-30,1070.9139404296875,1080.8735127976033,1061.958559896373,1080.8735127976033,3589722
2021-10-01,1066.0596923828125,1074.6383866689157,1055.0957230455274,1066.268928828815,3372796
2021-10-04,1070.16064453125,1082.6729419358005,1066.0595901496376,1072.5459193536885,2706626
2021-10-05,1092.339599609375,1099.411749252822,1056.3927238242507,1062.9209405460583,3710314
2021-10-06,1067.4825439453125,1104.6429601335055,1064.4277733245772,1098.0729556416115,2861608
2021-10-07,1093.30224609375,1102.9689079589646,1074.680203633131,1074.680203633131,2421641
2021-10-08,1106.56787109375,1119.8334411252536,1083.0497153718247,1093.3023010622464,5197831
2021-10-11,1090.4564208984375,1108.869223730761,1034.1718304223575,1088.0292582736622,5264998
2021-10-12,1046.4749755859375,1095.5618585109032,1034.7159504746073,1093.8460790577492,12811641
2021-10-13,1059.029296875,1063.5907125662743,1040.700164299619,1057.0624947724464,5705730
2021-10-14,1047.1444091796875,1082.3797951855036,1041.202116412992,1079.1575753624406,10360519
2021-10-18,1022.2457885742188,1065.0137055505013,1016.8893141405572,1037.8129625796632,23861603
2021-10-19,1031.2005615234375,1048.6927434394265,1025.2582687256963,1029.4429963531481,10189780
2021-10-20,1031.8704833984375,1057.3973299556915,1021.4086610389072,1036.9758322766415,8222562
2021-10-21,1021.5760498046875,1045.3709788447622,1003.2658562859206,1045.3709788447622,5998795
2021-10-22,1007.4849243164062,1032.2501319645526,1000.7346065655425,1015.2899792158424,3812305
2021-10-25,983.3526000976562,1004.1098074496407,976.3913346258415,999.0892996130641,6690819
2021-10-26,984.5338134765625,997.3593750686567,973.1004224178752,987.2338991796348,5126660
2021-10-27,993.2672729492188,996.8111492270829,980.0619407919331,987.2341547366008,3536653
2021-10-28,972.04541015625,999.8904609680176,967.6577463805055,998.4560601571575,4096585
2021-10-29,965.0846557617188,989.7655092533299,960.2328640496927,972.0459221311476,3558520
2021-11-01,1003.4347534179688,1005.3332804007234,964.873602124467,964.873602124467,4511112
2021-11-02,987.7822875976562,1008.4129015271216,986.2634251604195,1004.9533848663682,3016082
2021-11-03,992.5918579101562,1002.1688491014631,988.6682157388008,991.4527625705132,2063067
2021-11-04,998.28759765625,1001.7049872247158,993.9842906823237,999.8908187254275,256369
2021-11-08,998.07666015625,1006.4724297591983,986.0105288348655,1001.9580723085718,3808317
2021-11-09,989.5968017578125,1004.9537362069816,987.6138131599118,1002.4223665943696,3565461
2021-11-10,986.5169067382812,991.4530566754339,980.5681471975531,982.1713684852809,2401325
2021-11-11,979.3866577148438,985.3776469502469,972.2566759932793,983.8587842986883,2861259
2021-11-12,989.2169189453125,994.1109408252742,981.3275051747255,986.3058854315801,3812518
2021-11-15,987.9510498046875,997.0217881630202,981.7492167367644,988.0776388472291,3619915
2021-11-16,981.6649780273438,991.874813009669,979.1757365594921,987.9934009091578,3141207
2021-11-17,972.42529296875,982.8039463524018,970.3580496289007,979.2178405168168,3172985
2021-11-18,945.213134765625,974.5770560980782,939.5597852512642,968.6705284853626,5384530
2021-11-22,936.6910400390625,949.9807294409818,929.8563632326982,945.2132964520198,3961223
2021-11-23,938.8001708984375,945.0442337575221,919.7305489247312,932.3873913411267,4545069
2021-11-24,944.5803833007812,955.7184696704769,939.0957499904418,945.0445088584809,2675632
2021-11-25,949.0946044921875,954.3260589284424,937.4502665512816,942.0911094550008,3106454
2021-11-26,936.6488647460938,950.1072702239944,930.9532838633123,945.044531661522,2207274
2021-11-29,956.14013671875,966.1390221555755,928.2528512541223,929.0966407931228,3661152
2021-11-30,960.78125,977.0242032041836,956.0138171605138,956.0138171605138,7421904
2021-12-01,976.0115966796875,981.3275134908439,966.3080142161066,966.9830872403328,2918586
2021-12-02,999.6375122070312,1001.0720163485305,972.8894227053881,980.3991708530561,4011279
2021-12-03,988.4151611328125,1003.8564490601279,986.9385293281925,1002.4220479363042,2571036
2021-12-06,959.009033203125,989.4698146891868,957.5745291986196,987.1493934776195,2493755
2021-12-07,970.0628662109375,974.5771205847398,954.6637039159839,970.3581720107799,2299958
2021-12-08,988.583984375,997.0218813106038,976.3069061346995,976.6022119271114,2525711
2021-12-09,986.0105590820312,995.5031938226631,974.5771667048654,995.5031938226631,1734844
2021-12-10,980.6522827148438,984.7025142053003,974.7457552088994,974.7457552088994,957733
2021-12-13,978.0365600585938,990.1449209028775,973.1004112198322,983.8587292281156,2225682
2021-12-14,980.7789306640625,983.7744252797858,966.5610949140678,975.420886705074,1972685
2021-12-15,969.4300537109375,980.4414480262974,963.8610620225359,977.3194671863127,1604301
2021-12-16,978.585205078125,985.4621124397349,969.9785904548734,975.4209933781526,2121810
2021-12-17,988.4151611328125,998.1187415631724,983.0148870755845,988.9214142940644,6373455
2021-12-20,978.7115478515625,989.2166868511565,966.5609573810547,978.7959062086629,3091768
2021-12-21,1016.7664184570312,1025.16208336728,983.0570667802175,986.3056359815956,6217986
2021-12-22,1031.785888671875,1034.4859739938734,1021.0696997340791,1027.735657687225,3809814
2021-12-23,1035.7093505859375,1038.4516663815352,1025.7104659007794,1037.7766966020674,2814281
2021-12-24,1067.562744140625,1083.2573157984866,1051.4886112998743,1064.9892472194606,15952929
2021-12-27,1069.2503662109375,1077.519547241656,1058.1546130240076,1069.9254392344712,3372907
2021-12-28,1083.341552734375,1087.644859351024,1071.612855993639,1071.612855993639,3446067
2021-12-29,1090.091552734375,1096.0824369085285,1077.6034283418448,1082.5818064308253,2254162
2021-12-30,1111.3134765625,1119.2450188469224,1082.3292124636569,1090.09214097841,4518139
2021-12-31,1113.04296875,1121.7761715139109,1104.478482724826,1113.80240007766,2231508
2022-01-03,1118.99169921875,1130.5938072615832,1108.8239924241811,1110.7225191948264,2661272
2022-01-04,1125.1513671875,1127.893683792743,1103.0441176012864,1121.8184389756436,3367100
2022-01-05,1105.9974365234375,1122.2403895297898,1098.6142760660048,1121.396599763226,3510253
2022-01-06,1084.1851806640625,1095.0700861307807,1077.519222819975,1088.4884866388159,4409632
2022-01-07,1088.9527587890625,1095.6608452121443,1081.9070329086999,1094.8592862565133,3898684
2022-01-10,1086.885498046875,1101.0189756009008,1080.050822038994,1101.0189756009008,2529949
2022-01-11,1133.7579345703125,1137.4283987880276,1080.0507050806195,1087.3495058363796,6772189
2022-01-12,1140.9302978515625,1145.1070157918114,1123.4216610487204,1142.491288243288,3162044
2022-01-13,1125.826171875,1147.0474989940908,1114.7725497160554,1130.6779616357505,4598005
2022-01-14,1128.3155517578125,1133.167342559122,1091.0200880162404,1113.8024100397815,5636243
2022-01-17,1062.1201171875,1074.144118514151,1049.1679679377196,1074.144118514151,11973283
2022-01-18,1029.2125244140625,1071.5707277106956,1026.892102653752,1071.5707277106956,7799487
2022-01-19,1011.8724975585938,1029.845258135154,1004.9534636943616,1029.4233633141237,8464215
2022-01-20,1000.087646484375,1022.2532418938061,995.5354325875553,1021.0619821410824,6172404
2022-01-21,993.7911376953125,1003.9166904120084,982.7722180101979,1000.0877077444361,5514748
2022-01-24,957.1607055664062,990.8557360132156,945.3333814604401,989.1539657495604,5878438
2022-01-25,956.139404296875,969.7110819608033,926.1032270177539,948.7367465658557,4725254
2022-01-27,917.0415649414062,949.5453394747782,910.6173398495689,948.7370400460849,8304735
2022-01-28,919.3387451171875,937.845495647012,916.6159544024514,918.1050032956557,7654724
2022-01-31,935.462890625,947.8432037421472,929.8895529185921,936.5264967622697,7572995
2022-02-01,963.882568359375,967.0308013083765,937.0371050953361,950.1832367820176,6783774
2022-02-02,996.3438720703125,998.8114596481709,964.3081309639578,972.4766071977208,6982539
2022-02-03,984.2611694335938,996.2586264979551,979.368580953591,988.7283154370745,4169794
2022-02-04,990.2600708007812,993.0679291679631,967.7540987243333,987.0266660373301,3625482
2022-02-07,984.7719116210938,996.6843037699902,975.1143859025161,984.4741225909347,3824483
2022-02-08,988.68603515625,995.4080491360257,977.2842563564302,986.1333795083219,3267641
2022-02-09,1004.8102416992188,1011.7023902791141,992.1320328557165,997.2373434879072,3772972
2022-02-10,1012.8510131835938,1014.169926577344,999.0241309205587,1008.2562130733934,2053245
2022-02-11,990.1748046875,1003.1933863629927,985.3673876689701,1003.1933863629927,3912397
2022-02-14,975.4972534179688,990.7281186067926,964.5633998487336,966.0524488837451,3243813
2022-02-15,994.3019409179688,998.9392237057601,976.9012762763361,981.4960771248674,3000492
2022-02-16,993.6636352539062,1006.299257883792,987.0266901009322,1002.3426214990501,1885868
2022-02-17,989.6219482421875,998.9390984566485,987.0267071632983,998.9390984566485,1644055
2022-02-18,991.2809448242188,995.6204371996766,978.6027385760849,980.9426721368288,2166690
2022-02-21,991.0684814453125,995.1101859199767,978.6880609284248,981.1556486444147,1706058
2022-02-22,978.1349487304688,982.0489991787282,963.2018745870549,963.2018745870549,3254855
2022-02-23,981.0704345703125,986.175744724191,976.8585952404832,983.6230896472517,1937649
2022-02-24,934.7398681640625,965.7120027102101,929.1665292118673,941.0789206120195,5469084
2022-02-25,961.2447509765625,970.8597931039401,948.7367829192754,949.2472931499772,3213276
2022-02-28,958.9046630859375,964.3078651068412,941.9295514697073,952.6506800624728,4571884
2022-03-02,949.2049560546875,956.9479900272308,943.631616860639,956.9479900272308,3867328
2022-03-03,969.7537231445312,980.2196515967252,953.4167704983772,957.245753512427,3969380
2022-03-04,968.6901245117188,982.6446612704937,955.2462019198236,959.7984165438762,3522375
2022-03-07,982.0914306640625,988.2178650172494,944.9077975138775,945.333240016135,5249845
2022-03-08,1000.0451049804688,1003.7038478778358,982.7720992644623,983.6229841988904,3805165
2022-03-09,1006.3418579101562,1016.8077871408256,987.9627588492082,1004.04450947797,3781326
2022-03-10,1014.3827514648438,1019.530544297182,999.7900503814575,1019.530544297182,3834327
2022-03-11,1015.488525390625,1027.1457106465227,1000.8959326936734,1004.0441652239571,2770879
2022-03-14,1023.4871215820312,1033.655260845935,1002.0448586129138,1015.4887808698712,5740660
2022-03-15,1001.3641967773438,1033.2299088811694,993.9189515009106,1027.0184055605605,3003066
2022-03-16,1020.6366577148438,1023.5721697059582,1008.2988240034095,1012.6809029572391,1894018
2022-03-17,1018.4243774414062,1033.8253766826228,1013.2339992044625,1033.8253766826228,6987787
2022-03-21,993.87646484375,1029.4859884518169,991.3662912703513,1020.9771367477235,4046440
2022-03-22,1000.981201171875,1005.5334154502785,988.9837426496044,995.5355160370856,4516870
2022-03-23,1004.6399536132812,1013.2764577872642,995.5355249747371,1012.5532262563565,2338886
2022-03-24,1014.3401489257812,1015.9568514562678,994.6847230756928,994.6847230756928,2351703
2022-03-25,1003.4912719726562,1020.2111841291511,1000.1303175420383,1020.2111841291511,2489854
2022-03-28,990.3878784179688,1010.5113360291782,985.495288066322,1008.2139873242334,3406258
2022-03-29,993.5787353515625,999.7902396642705,990.132712165336,992.98315718145,2443230
2022-03-30,991.4510498046875,1005.7033719640959,988.8133273726229,1001.7893221744723,3073672
2022-03-31,990.2173461914062,999.6196662995663,987.8774126128658,999.6196662995663,3006639
2022-04-01,995.2379760742188,998.9393062223453,980.2624161071433,987.877797720735,2479745
2022-04-04,1010.0433959960938,1011.6599949063391,993.8339901405899,998.2585519742206,2282137
2022-04-05,1017.190673828125,1023.6148986544235,1007.5331475528718,1012.5533910214165,2634464
2022-04-06,995.9608764648438,1016.7224909041374,993.408221505942,1012.5531336977053,2838968
2022-04-07,998.3433837890625,1004.6824353125168,989.5792269900123,991.7915071538342,3391918
2022-04-08,991.5787963867188,1004.0442821891518,989.1963807496594,1003.1933972042457,2656091
2022-04-11,964.4782104492188,990.4302046430442,962.989161602032,990.4302046430442,5679058
2022-04-12,962.4785766601562,971.4553509788309,952.6083315553755,961.3299026978743,2906617
2022-04-13,957.3307495117188,972.6466804202024,955.5439116792897,965.7545322849455,1971580
2022-04-18,937.462646484375,946.8223824601663,922.8699464394658,944.4824484662184,4391701
2022-04-19,910.6597290039062,949.5451344228939,900.8745508833317,949.5026524908784,3422431
2022-04-20,926.9541625976562,931.548962484352,905.9372402594845,914.7013975224007,2573318
2022-04-21,935.2930908203125,940.2708529760345,919.8920874892119,931.7194140669162,2547848
2022-04-22,937.7180786132812,965.7121186708551,919.8919713068467,924.5718399188551,9567571
2022-04-25,927.3370361328125,934.2717699529271,916.6584912468371,933.3358171864618,3565801
2022-04-26,931.1235961914062,941.9297952949108,923.2529091033502,939.3771400231088,3213714
2022-04-27,932.2296752929688,935.8885226935842,914.3610885666114,924.9120843595459,3288792
2022-04-28,945.1196899414062,953.5976937032809,928.5098483867584,944.6871408842248,5202061
2022-04-29,933.6570434570312,952.0403764878043,929.4180420140839,946.4172393254502,2988180
2022-05-02,922.9732055664062,936.03616606093,918.7342036568463,928.2502829790923,2584604
2022-05-04,903.9842529296875,930.845592232919,896.0686894854111,930.7591035400744,3385725
2022-05-05,927.4284057617188,930.1533801341022,905.844146075397,916.1388339800556,2982126
2022-05-06,908.5260009765625,914.1059471974622,890.1426659752526,908.2665349029285,4075606
2022-05-09,930.9320068359375,936.814715920381,894.5978880977415,903.1623800637316,4207192
2022-05-10,927.861083984375,938.6315139540627,922.7136865139123,928.2503359195478,2473518
2022-05-11,917.7825317382812,933.7003567945219,911.8566312849568,924.7898047415841,2895668
2022-05-12,916.4849243164062,926.476743748682,902.946118284563,908.4394699554842,3195189
2022-05-13,910.213134765625,932.575903159604,904.114149929625,925.6551172363417,2496626
2022-05-16,903.6381225585938,923.0162325133163,899.874861924553,911.8132560955686,1415370
2022-05-17,936.8148193359375,939.4966025135279,904.330341160762,915.4468314051176,2620776
2022-05-18,928.8558349609375,949.315427186861,926.3471348256071,937.3771361614796,2865869
2022-05-19,873.2301025390625,915.5334236213475,869.0775891360544,912.7650461517412,4729354
2022-05-20,890.0560913085938,894.9439163220654,879.6316705574362,890.1858771342729,2005622
2022-05-23,880.9293823242188,897.1067273114256,877.8582946376752,884.9953539436725,2285466
2022-05-24,857.9609985351562,884.4762751183839,853.8517827619856,884.1734591174185,3418456
2022-05-25,842.9948120117188,858.8693402334911,833.0894287010482,858.177272348328,3904551
2022-05-26,848.4016723632812,852.9866814905274,838.3232589107105,845.2007990022772,4278059
2022-05-27,868.471923828125,874.1383053016492,855.5819422031922,855.5819422031922,2795530
2022-05-30,899.6154174804688,911.2509431603493,878.6367913032133,881.5348484380717,3562969
2022-05-31,900.3509521484375,904.7197403019792,882.7894692389962,904.027619500473,5185485
2022-06-01,880.5833740234375,904.4167632332059,875.0899694268575,900.3508444185783,2554081
2022-06-02,899.4424438476562,907.401409654285,871.4132973527936,874.9602312101866,3560227
2022-06-03,902.29736328125,925.3522499161393,899.8750462393747,911.7701457073681,3556955
2022-06-06,897.3662109375,906.0603826046527,883.3948569099281,897.9717373053588,1997494
2022-06-07,884.9088134765625,894.2951061668002,876.4741075175529,891.050988490258,1839248
2022-06-08,891.2239990234375,894.3384365910459,878.9396485389124,885.0818237811749,1665512
2022-06-09,889.8832397460938,892.5217257615648,875.2198154340974,886.6823132055716,1654005
2022-06-10,878.3773193359375,885.6441643692698,872.1918997100696,875.4792618722354,2260855
2022-06-13,858.0044555664062,866.8284685006465,849.9590521974902,861.6378788689061,1738804
2022-06-14,862.4163208007812,865.9199575608999,846.1957313544937,854.7169265563842,2461791
2022-06-15,856.3605346679688,871.1536894052368,854.716827340987,855.5819253443686,2408630
2022-06-16,834.7764892578125,871.1538567266851,831.9216758586113,871.1538567266851,3198618
2022-06-17,829.412841796875,833.219294733765,816.695888577493,823.9194897279591,4302066
2022-06-20,830.537353515625,835.6846973567241,823.659813613746,834.8195993263341,1305407
2022-06-21,853.505859375,865.0117076272631,833.6518980104336,840.6159279305798,2128325
2022-06-22,831.6187133789062,846.9309588437136,829.758784322751,846.0226164859268,2575065
2022-06-23,840.2264404296875,845.633302980715,829.2829295058508,832.3107725344263,2169033
2022-06-24,836.290283203125,851.7322620480943,830.4941157930407,851.2564686878667,1922313
2022-06-27,858.4799194335938,870.9805952238885,851.429402905109,853.116354447984,3626024
2022-06-28,866.7850952148438,871.1538302781033,850.6077493753179,856.360673148658,2702471
2022-06-29,854.32763671875,865.3143933885368,852.1216470759398,852.2081357672662,3150015
2022-06-30,841.9567260742188,862.1135012499057,839.1019129036533,856.4471192535079,3741119
2022-07-01,843.7733764648438,849.0505063414784,834.1275647222154,834.3870835814017,2827579
2022-07-04,851.7754516601562,856.0144528910369,842.129640845048,843.7732953294416,2738846
2022-07-05,849.6561889648438,867.3907014535755,846.4553151748898,854.1979543582995,2476050
2022-07-06,853.505859375,864.233098130008,847.8394767493432,849.5264287924604,2998254
2022-07-07,856.3172607421875,865.8766361798301,852.0783120915313,862.5027327546159,2985141
2022-07-08,850.8673095703125,864.2330870931447,847.0609092359292,864.2330870931447,3141642
2022-07-11,816.2633056640625,847.0608298546639,813.1922179544079,843.4706516016464,5787815
2022-07-12,802.6378784179688,820.5886611257706,799.6965770286082,808.8665943033634,5305354
2022-07-13,793.9437866210938,809.731827052404,782.9137857718223,804.5412384174527,12874342
2022-07-14,781.1837158203125,802.4218671906941,771.9271540315956,801.2107613276306,4916497
2022-07-15,764.0114135742188,782.9137860732172,758.9938023173823,775.127903117793,5591590
2022-07-18,778.8477172851562,785.0764334330022,768.9423346446489,774.2627084545861,5156225
2022-07-19,778.3228149414062,785.1463603749646,774.2111742973188,778.5852487283771,4636293
2022-07-20,802.5553588867188,803.7800679363004,783.0469402970441,791.3576833824211,4827089
2022-07-21,808.7227783203125,810.9098159308955,799.187272980381,805.7046557388132,3498709
2022-07-22,805.0485229492188,815.2401393000619,795.2068539645095,813.0531017479043,3514659
2022-07-25,814.146484375,815.3274630978825,799.5807953556487,805.0483883217021,2120224
2022-07-26,799.1434936523438,813.2717771037117,797.043916317801,812.265718507062,2780103
2022-07-27,812.2220458984375,813.0093474087378,797.0439727060002,797.918787758205,1742497
2022-07-28,827.662353515625,830.1993380772293,815.9398659208651,818.7392842729373,2843497
2022-07-29,829.6746215820312,844.8089113922545,828.5811027605632,837.198009715942,3617725
2022-08-01,832.9549560546875,836.7603791814192,826.8749823488108,834.5733421213529,2489519
2022-08-02,831.9928588867188,834.4423303957043,823.2447082157171,832.9551874972135,2545241
2022-08-03,837.3728637695312,841.3969910998111,831.1179156465986,831.9490005110706,4119614
2022-08-04,838.1602172851562,848.5268069128189,827.4000036291078,844.1964620503506,3513266
2022-08-05,837.8541259765625,844.1528051044589,835.4483845550689,842.359444905513,2565683
2022-08-08,845.1149291992188,846.8208289446841,831.1178907042653,837.8539761588545,1746911
2022-08-10,832.8676147460938,845.946109748399,829.4120847978033,845.1150248148399,3271939
2022-08-11,841.878173828125,847.2583073076909,838.7288612609691,844.1964548806625,3594584
2022-08-12,836.673095703125,843.3216684116527,834.5735183243949,843.3216684116527,3022304
2022-08-16,838.2478637695312,847.6958564441932,833.3926505028486,847.6958564441932,2784861
2022-08-17,857.8436279296875,859.8557452866711,835.4483837135841,842.4469042054257,4649125
2022-08-18,851.6323852539062,860.3368050065303,846.9083629917826,860.3368050065303,2829269
2022-08-19,848.6143188476562,863.4861745272103,845.7711699677416,852.5072564544341,2880969
2022-08-22,839.3413696289062,848.5706583787696,835.6234054040508,844.1965828201162,3616799
2022-08-23,828.3623046875,831.9490246557789,821.4512451648542,831.0304796292164,3753715
2022-08-24,830.3306274414062,834.3984849040557,825.9565527109442,830.9867386509756,1494361
2022-08-25,825.6502685546875,834.4859308310971,824.6442634848609,834.4859308310971,3316314
2022-08-26,827.2688598632812,836.3231741249413,825.6066899376708,829.8057914301149,2195046
2022-08-29,802.642822265625,806.5794900587534,787.4210187744055,798.3562070886511,4974880
2022-08-30,821.407470703125,826.9187939591089,808.0665433210817,810.865961712928,2998417
2022-09-01,810.1224365234375,814.4527815402741,801.5492600282237,802.4678051179839,2953921
2022-09-02,808.7227783203125,819.701696446545,803.9550256503467,814.6277798688868,1750283
2022-09-05,818.8268432617188,824.3381671047786,807.0168407146748,810.0786932268713,2279812
2022-09-06,820.4014282226562,824.8630163889986,810.9971677532686,818.8267720322566,2108615
2022-09-07,815.065185546875,815.8087569750016,807.5417441468076,810.953544169387,2709547
2022-09-08,814.4965209960938,823.1134810570491,811.8283458400612,819.1768134317471,3214686
2022-09-09,829.7620849609375,833.6987527335514,817.3397004217946,821.4513418854194,2206526
2022-09-12,835.929443359375,842.8842331284308,834.1360833294849,835.5795494040985,2517615
2022-09-13,835.79833984375,839.6474941178652,831.4679945652052,835.4483924577056,2442828
2022-09-14,815.3275756835938,820.9701430826156,810.5598232799406,816.464824498679,6761712
2022-09-15,804.7423706054688,819.4392524881147,801.5930044484553,819.2642788025353,2995215
2022-09-16,784.62158203125,803.0801568717118,781.5597295813034,800.5431720553969,5095937
2022-09-19,785.4087524414062,793.5883032296695,776.3981702709566,785.5399960251517,2686561
2022-09-20,799.580810546875,805.5732711937352,789.0830318526052,789.3454656410694,1836721
2022-09-21,788.1647338867188,799.3623573241001,786.3275900028289,795.2069852887628,1819649
2022-09-22,785.2777709960938,791.6201802701736,778.3667105672376,785.2339875268997,2315711
2022-09-23,783.7030029296875,798.3561543019208,780.3349865093803,784.2716540422191,2569608
2022-09-26,793.1948852539062,802.5554177790052,771.5869409674197,779.6789808811935,4182702
2022-09-27,803.7363891601562,806.0984006561754,793.9821792427617,797.1752757792569,3545337
2022-09-28,805.5296020507812,810.9097353962828,797.6999975035877,798.7060560623296,4154139
2022-09-29,807.4979858398438,814.4527758614864,801.8554183357008,810.9535158148204,2928360
2022-09-30,815.6336669921875,818.4330854071453,796.1253050103797,806.4918938196735,3229901
2022-10-03,813.7966918945312,816.0711896433542,801.3305775602157,815.6337821228518,1598950
2022-10-04,827.574951171875,831.9490259666524,819.7453466103301,824.513098815531,2331351
2022-10-06,843.8028564453125,846.7772490106313,835.8857908218133,835.8857908218133,3713623
2022-10-07,837.8104248046875,851.1513549659262,835.4484133759337,844.1965643013361,2174327
2022-10-10,842.6655883789062,846.0773883971447,824.2507424417863,824.2507424417863,2758812
2022-10-11,821.1013793945312,850.3202232380731,818.8268816366631,846.9084232067979,3134969
2022-10-12,832.8238525390625,843.2341720535882,825.2129516111248,825.2129516111248,3502390
2022-10-13,859.15576171875,865.2357364465001,847.9581407680951,850.363881938506,9698562
2022-10-14,877.0457763671875,894.935753975504,869.5661187210665,879.1890838175772,7424383
2022-10-17,870.0909423828125,880.7636956292059,867.0290900068904,879.801420525989,2136170
2022-10-18,882.8633422851562,886.7562798622353,874.0276784121439,874.8150332999028,2487826
2022-10-19,879.7266845703125,889.3133995965114,878.2687721797639,889.3133995965114,2517099
2022-10-20,898.9443969726562,900.6231480960452,872.9674099629482,874.734550468946,3931399
2022-10-21,907.6033325195312,909.9890369482166,893.8196579653536,903.450595419606,2071897
2022-10-24,911.4909057617188,917.8967890722713,910.077215154374,914.4950657133759,398105
2022-10-25,906.9848022460938,916.4831818117494,902.0368307415692,915.3787190715569,3068136
2022-10-27,911.8885498046875,916.6597419798348,900.8880375265555,910.960758071922,3313674
2022-10-28,910.0772705078125,918.6920796218427,906.1012047628755,911.8001891875441,2423629
2022-10-31,919.92919921875,929.9577001139979,915.7322404771429,918.0295015852198,2418565
2022-11-01,936.6286010742188,938.2189626642868,923.3308268836805,926.8651075607473,2275488
2022-11-02,923.5074462890625,942.1949758987632,921.1218501081138,940.9579561592162,2799322
2022-11-03,923.4633178710938,927.0417120858393,912.8162549505647,913.6114896175122,2396164
2022-11-04,923.6400756835938,926.8651284456239,913.1255688608614,923.4634047888342,1709158
2022-11-07,925.23046875,932.7849285288988,917.7201227623029,926.0698172173176,2213508
2022-11-09,930.7970581054688,937.8656202678765,927.0418844566897,937.3797213338303,2307691
2022-11-10,929.9133911132812,938.7049791029671,925.1421984360752,927.748687319278,2321667
2022-11-11,963.6657104492188,970.7783847393048,944.6247324550842,946.3035371457383,3923101
2022-11-14,971.0435180664062,974.5335767398622,963.1356089922842,967.5092377458734,2170007
2022-11-15,975.3732299804688,977.3170414061908,962.1196761022787,966.1840777200508,2172420
2022-11-16,976.5218505859375,982.9277352489265,971.3529859121697,978.5541054152081,2213697
2022-11-17,965.3445434570312,972.4572179557586,962.2961619367109,967.5975824683879,2460883
2022-11-18,974.71044921875,977.228602617792,957.7900589852501,970.2042629481979,2623894
2022-11-21,967.9510498046875,977.537763870195,965.3886749292416,970.9552097325318,1733741
2022-11-22,974.93115234375,977.1400773273738,961.3241528730941,964.0631982812546,2529146
2022-11-23,974.93115234375,982.0880477191582,971.7061002961261,979.8349010927958,2217599
2022-11-24,998.0806884765625,1002.8519882299836,975.0195321689753,977.2284572531822,3295202
2022-11-25,996.8439331054688,1005.1054013965239,990.1730422974177,1003.0289249807921,1977441
2022-11-28,988.5381469726562,1000.863905177841,986.947677849171,994.0162377621463,2368293
2022-11-29,997.50634765625,1006.165377140461,987.8755205629517,988.5381980890596,1785948
2022-11-30,990.30517578125,998.3456402081201,986.9475670564392,995.7832659557806,6053488
2022-12-01,1004.0891723632812,1016.6800474062084,997.0206109356731,998.4343016496572,3919684
2022-12-02,1003.338134765625,1007.6234284548598,993.0002992157501,1004.0891478274191,2944923
2022-12-05,999.1851196289062,1008.9927251231419,995.9600675357461,1001.3057092146599,2646466
2022-12-06,990.4380493164062,994.0165520468545,978.1122872141049,991.012391562462,2807894
2022-12-07,977.1401977539062,986.594354705917,973.6942527832284,984.297094011358,2399879
